date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:25:10	24791/24791	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:10%20GMT	https://bison.studio/wp-json/wp/v2/posts/64	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/wp/v2/posts/64.json	(from https://bison.studio/blogs/expanding-our-services-digital-marketing/)
13:25:10	3106/3106	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:10%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fblogs%2Fexpanding-our-services-digital-marketing%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed72a0.json	(from https://bison.studio/blogs/expanding-our-services-digital-marketing/)
13:25:11	3228/3228	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:11%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fblogs%2Fexpanding-our-services-digital-marketing%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed63c8	(from https://bison.studio/blogs/expanding-our-services-digital-marketing/)
13:25:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:11%20GMT	https://bison.studio/?p=64	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index8cd4.html	(from https://bison.studio/blogs/expanding-our-services-digital-marketing/)
13:25:11	1319/1319	---M--	200	added ('OK')	image/jpeg	etag:%226176b9c8-665%22	https://bison.studio/wp-content/uploads/2021/09/gaba-marketing@2x-50x59.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/gaba-marketing@2x-50x59.jpg	(from https://bison.studio/blogs/expanding-our-services-digital-marketing/)
13:25:12	1500/1500	---M--	200	added ('OK')	image/jpeg	etag:%2261913ed1-715%22	https://bison.studio/wp-content/uploads/2021/09/MercurySales_Thumb_1-50x59.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/MercurySales_Thumb_1-50x59.jpg	(from https://bison.studio/blogs/expanding-our-services-digital-marketing/)
13:25:12	1362/1362	---M--	200	added ('OK')	image/jpeg	etag:%2261850d28-687%22	https://bison.studio/wp-content/uploads/2021/09/flrealthumb-50x59.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/flrealthumb-50x59.jpg	(from https://bison.studio/blogs/expanding-our-services-digital-marketing/)
13:25:12	51837/51837	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:55:12%20GMT	https://bison.studio/work/gaba-digital-marketing/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/work/gaba-digital-marketing/index.html	(from https://bison.studio/blogs/expanding-our-services-digital-marketing/)
13:25:12	52328/52328	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:55:13%20GMT	https://bison.studio/work/floreal-launch-campaign/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/work/floreal-launch-campaign/index.html	(from https://bison.studio/blogs/expanding-our-services-digital-marketing/)
13:25:12	51058/51058	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:55:13%20GMT	https://bison.studio/work/mercury-towers-sales-campaign/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/work/mercury-towers-sales-campaign/index.html	(from https://bison.studio/blogs/expanding-our-services-digital-marketing/)
13:25:13	14210/14210	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:13%20GMT	https://bison.studio/wp-json/wp/v2/posts/62	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/wp/v2/posts/62.json	(from https://bison.studio/blogs/mercury-towers-by-zaha-hadid-wins-international-awards/)
13:25:13	912/912	---MC-	200	added ('OK')	application/rss+xml	etag:%228325eb60283724dc3bd35370fd76d257%22	https://bison.studio/blogs/mercury-towers-by-zaha-hadid-wins-international-awards/feed/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/blogs/mercury-towers-by-zaha-hadid-wins-international-awards/feed/index.html	(from https://bison.studio/blogs/mercury-towers-by-zaha-hadid-wins-international-awards/)
13:25:13	2851/2851	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:13%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fblogs%2Fmercury-towers-by-zaha-hadid-wins-international-awards%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed004b.json	(from https://bison.studio/blogs/mercury-towers-by-zaha-hadid-wins-international-awards/)
13:25:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:13%20GMT	https://bison.studio/?p=62	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index5c36.html	(from https://bison.studio/blogs/mercury-towers-by-zaha-hadid-wins-international-awards/)
13:25:14	2967/2967	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:14%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fblogs%2Fmercury-towers-by-zaha-hadid-wins-international-awards%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embedebaa	(from https://bison.studio/blogs/mercury-towers-by-zaha-hadid-wins-international-awards/)
13:25:14	976/976	---M--	200	added ('OK')	image/jpeg	etag:%22618905b0-512%22	https://bison.studio/wp-content/uploads/2021/07/awards-50x26.jpeg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/awards-50x26.jpg	(from https://bison.studio/blogs/mercury-towers-by-zaha-hadid-wins-international-awards/)
13:25:15	26601/26601	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:15%20GMT	https://bison.studio/wp-json/wp/v2/pages/178	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/wp/v2/pages/178.json	(from https://bison.studio/services/ecommerce/)
13:25:16	2565/2565	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:16%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fservices%2Fecommerce%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embede323.json	(from https://bison.studio/services/ecommerce/)
13:25:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:16%20GMT	https://bison.studio/?p=178	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/indexb50d.html	(from https://bison.studio/services/ecommerce/)
13:25:16	2643/2643	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:16%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fservices%2Fecommerce%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed6017	(from https://bison.studio/services/ecommerce/)
13:25:18	36807/36807	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:17%20GMT	https://bison.studio/wp-json/wp/v2/pages/307	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/wp/v2/pages/307.json	(from https://bison.studio/services/websites/)
13:25:18	3947/3947	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:18%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fservices%2Fwebsites%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed8f51.json	(from https://bison.studio/services/websites/)
13:25:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:18%20GMT	https://bison.studio/?p=307	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index2915.html	(from https://bison.studio/services/websites/)
13:25:19	4082/4082	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:19%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fservices%2Fwebsites%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed0f9b	(from https://bison.studio/services/websites/)
13:25:19	1953/1953	---M--	200	added ('OK')	image/jpeg	etag:%226184e7b5-914%22	https://bison.studio/wp-content/uploads/2021/11/streaamg-thumb-50x59.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/streaamg-thumb-50x59.jpg	(from https://bison.studio/services/websites/)
13:25:19	1271/1271	---M--	200	added ('OK')	image/jpeg	etag:%22619136b1-62e%22	https://bison.studio/wp-content/uploads/2021/11/Studioseven_Thumb-50x59.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/Studioseven_Thumb-50x59.jpg	(from https://bison.studio/services/websites/)
13:25:20	1275/1275	---M--	200	added ('OK')	image/jpeg	etag:%22619137ee-63e%22	https://bison.studio/wp-content/uploads/2021/11/AB_Thumb-50x59.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/AB_Thumb-50x59.jpg	(from https://bison.studio/services/websites/)
13:25:20	1425/1425	---M--	200	added ('OK')	image/jpeg	etag:%226176b4ed-6c7%22	https://bison.studio/wp-content/uploads/2021/07/district-thumb@2x-50x59.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/district-thumb@2x-50x59.jpg	(from https://bison.studio/services/websites/)
13:25:20	58526/58526	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:55:20%20GMT	https://bison.studio/work/streamamg/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/work/streamamg/index.html	(from https://bison.studio/services/websites/)
13:25:21	53921/53921	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:55:21%20GMT	https://bison.studio/work/studioseven/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/work/studioseven/index.html	(from https://bison.studio/services/websites/)
13:25:21	48085/48085	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:55:21%20GMT	https://bison.studio/work/district/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/work/district/index.html	(from https://bison.studio/services/websites/)
13:25:21	26488/26488	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:21%20GMT	https://bison.studio/wp-json/wp/v2/pages/305	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/wp/v2/pages/305.json	(from https://bison.studio/services/digital-products/)
13:25:21	51816/51816	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:55:21%20GMT	https://bison.studio/work/ab-finance/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/work/ab-finance/index.html	(from https://bison.studio/services/websites/)
13:25:22	3978/3978	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:22%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fservices%2Fdigital-products%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed2823.json	(from https://bison.studio/services/digital-products/)
13:25:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:22%20GMT	https://bison.studio/?p=305	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index4720.html	(from https://bison.studio/services/digital-products/)
13:25:23	4113/4113	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:22%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fservices%2Fdigital-products%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed2d3e	(from https://bison.studio/services/digital-products/)
13:25:23	32275/32275	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:23%20GMT	https://bison.studio/wp-json/wp/v2/pages/180	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/wp/v2/pages/180.json	(from https://bison.studio/services/digital-marketing/)
13:25:24	2605/2605	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:24%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fservices%2Fdigital-marketing%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed2d0d.json	(from https://bison.studio/services/digital-marketing/)
13:25:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:24%20GMT	https://bison.studio/?p=180	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index2586.html	(from https://bison.studio/services/digital-marketing/)
13:25:24	2691/2691	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:24%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fservices%2Fdigital-marketing%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embedbea4	(from https://bison.studio/services/digital-marketing/)
13:25:25	2760/2760	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:25%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fmercury-towers-interactive-sales-room%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embeddeb1.json	(from https://bison.studio/work/mercury-towers-interactive-sales-room/)
13:25:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:25%20GMT	https://bison.studio/?p=532	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index0745.html	(from https://bison.studio/work/mercury-towers-interactive-sales-room/)
13:25:25	2878/2878	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:25%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fmercury-towers-interactive-sales-room%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed85cb	(from https://bison.studio/work/mercury-towers-interactive-sales-room/)
13:25:27	946/946	---M--	200	added ('OK')	image/jpeg	etag:%2261769e2e-3b2%22	https://bison.studio/wp-content/uploads/2021/10/MercuryTowers_Header-scaled-1-50x14.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/MercuryTowers_Header-scaled-1-50x14.jpg	(from https://bison.studio/work/mercury-towers-interactive-sales-room/)
13:25:27	1113/1113	---M--	200	added ('OK')	image/jpeg	etag:%226176a1ef-5b0%22	https://bison.studio/wp-content/uploads/2021/10/imerssive@2x-50x33.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/imerssive@2x-50x33.jpg	(from https://bison.studio/work/mercury-towers-interactive-sales-room/)
13:25:29	2204/2204	---M--	200	added ('OK')	image/png	etag:%226176a5c5-89c%22	https://bison.studio/wp-content/uploads/2021/10/mobile@2x-50x21.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/mobile@2x-50x21.png	(from https://bison.studio/work/mercury-towers-interactive-sales-room/)
13:25:29	989/989	---M--	200	added ('OK')	image/jpeg	etag:%22617fdc82-526%22	https://bison.studio/wp-content/uploads/2021/10/Mercury-Towers-DESIGN-3-50x31.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/Mercury-Towers-DESIGN-3-50x31.jpg	(from https://bison.studio/work/mercury-towers-interactive-sales-room/)
13:25:30	2526/2526	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:29%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fbukkun%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embede073.json	(from https://bison.studio/work/bukkun/)
13:25:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:30%20GMT	https://bison.studio/?p=528	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index4976.html	(from https://bison.studio/work/bukkun/)
13:25:30	2644/2644	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:30%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fbukkun%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed7188	(from https://bison.studio/work/bukkun/)
13:25:32	1204/1204	---M--	200	added ('OK')	image/jpeg	etag:%2261830522-4b4%22	https://bison.studio/wp-content/uploads/2021/10/bukkonhero-1-50x21.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/bukkonhero-1-50x21.jpg	(from https://bison.studio/work/bukkun/)
13:25:33	1630/1630	---M--	200	added ('OK')	image/jpeg	etag:%2261830524-65e%22	https://bison.studio/wp-content/uploads/2021/10/Home-50x45.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/Home-50x45.jpg	(from https://bison.studio/work/bukkun/)
13:25:33	864/864	---M--	200	added ('OK')	image/jpeg	etag:%226183052b-49f%22	https://bison.studio/wp-content/uploads/2021/10/subscribe-6-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/subscribe-6-50x30.jpg	(from https://bison.studio/work/bukkun/)
13:25:33	1317/1317	---M--	200	added ('OK')	image/jpeg	etag:%226183052f-525%22	https://bison.studio/wp-content/uploads/2021/10/topupcard-4-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/topupcard-4-50x30.jpg	(from https://bison.studio/work/bukkun/)
13:25:34	638/638	---M--	200	added ('OK')	image/jpeg	etag:%226183052d-3de%22	https://bison.studio/wp-content/uploads/2021/10/topup-6-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/topup-6-50x30.jpg	(from https://bison.studio/work/bukkun/)
13:25:34	798/798	---M--	200	added ('OK')	image/jpeg	etag:%2261830526-45e%22	https://bison.studio/wp-content/uploads/2021/10/pos-6-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/pos-6-50x30.jpg	(from https://bison.studio/work/bukkun/)
13:25:35	1066/1066	---M--	200	added ('OK')	image/jpeg	etag:%2261830527-42a%22	https://bison.studio/wp-content/uploads/2021/10/pos2-6-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/pos2-6-50x30.jpg	(from https://bison.studio/work/bukkun/)
13:25:36	2652/2652	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:36%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fvivi%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed9a6e.json	(from https://bison.studio/work/vivi/)
13:25:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:36%20GMT	https://bison.studio/?p=846	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index2487.html	(from https://bison.studio/work/vivi/)
13:25:37	2768/2768	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:36%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fvivi%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embeddbf2	(from https://bison.studio/work/vivi/)
13:25:37	3241/3241	---M--	200	added ('OK')	image/png	etag:%2262345f62-e86%22	https://bison.studio/wp-content/uploads/2022/03/vivi2-1-50x31.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2022/03/vivi2-1-50x31.png	(from https://bison.studio/work/vivi/)
13:25:37	964/964	---M--	200	added ('OK')	image/jpeg	etag:%226176c081-50d%22	https://bison.studio/wp-content/uploads/2021/10/asset-1@2x-50x23.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/asset-1@2x-50x23.jpg	(from https://bison.studio/work/vivi/)
13:25:38	2672/2672	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:38%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fion-the-harbour%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embedb1fb.json	(from https://bison.studio/work/ion-the-harbour/)
13:25:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:38%20GMT	https://bison.studio/?p=410	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index0ed6.html	(from https://bison.studio/work/ion-the-harbour/)
13:25:38	2790/2790	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:38%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fion-the-harbour%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embeda8d3	(from https://bison.studio/work/ion-the-harbour/)
13:25:39	1416/1416	---M--	200	added ('OK')	image/jpeg	etag:%22615d705a-588%22	https://bison.studio/wp-content/uploads/2021/10/ION1-50x33.jpeg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/ION1-50x33.jpg	(from https://bison.studio/work/ion-the-harbour/)
13:25:39	1345/1345	---M--	200	added ('OK')	image/jpeg	etag:%226184fe21-686%22	https://bison.studio/wp-content/uploads/2021/10/ion-7-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/ion-7-50x72.jpg	(from https://bison.studio/work/ion-the-harbour/)
13:25:40	1514/1514	---M--	200	added ('OK')	image/jpeg	etag:%226184fe22-5ea%22	https://bison.studio/wp-content/uploads/2021/10/ion-6-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/ion-6-50x72.jpg	(from https://bison.studio/work/ion-the-harbour/)
13:25:40	1531/1531	---M--	200	added ('OK')	image/jpeg	etag:%226184fe24-75d%22	https://bison.studio/wp-content/uploads/2021/10/ion-5-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/ion-5-50x72.jpg	(from https://bison.studio/work/ion-the-harbour/)
13:25:41	1198/1198	---M--	200	added ('OK')	image/jpeg	etag:%226184fe25-5fa%22	https://bison.studio/wp-content/uploads/2021/10/ino-4-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/ino-4-50x72.jpg	(from https://bison.studio/work/ion-the-harbour/)
13:25:41	1351/1351	---M--	200	added ('OK')	image/jpeg	etag:%226184fe26-68e%22	https://bison.studio/wp-content/uploads/2021/10/ioon-3-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/ioon-3-50x72.jpg	(from https://bison.studio/work/ion-the-harbour/)
13:25:41	1563/1563	---M--	200	added ('OK')	image/jpeg	etag:%226184fe27-74a%22	https://bison.studio/wp-content/uploads/2021/10/ion-1-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/ion-1-50x72.jpg	(from https://bison.studio/work/ion-the-harbour/)
13:25:43	1143/1143	---M--	200	added ('OK')	image/jpeg	etag:%2261850409-477%22	https://bison.studio/wp-content/uploads/2021/09/gaba-hero-50x23.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/gaba-hero-50x23.jpg	(from https://bison.studio/work/ion-the-harbour/)
13:25:43	2616/2616	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:43%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fmarina-di-valletta-2%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embedf914.json	(from https://bison.studio/work/marina-di-valletta-2/)
13:25:44	2732/2732	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:44%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fmarina-di-valletta-2%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed6837	(from https://bison.studio/work/marina-di-valletta-2/)
13:25:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:43%20GMT	https://bison.studio/?p=621	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/indexb022.html	(from https://bison.studio/work/marina-di-valletta-2/)
13:25:44	1481/1481	---M--	200	added ('OK')	image/jpeg	etag:%226190eed2-711%22	https://bison.studio/wp-content/uploads/2021/11/Marina_new-1-50x77.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/Marina_new-1-50x77.jpg	(from https://bison.studio/work/marina-di-valletta-2/)
13:25:44	564/564	---M--	200	added ('OK')	image/png	etag:%226184ed10-360%22	https://bison.studio/wp-content/uploads/2021/11/Screen-Shot-2018-06-15-at-16.22.52-50x26.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/Screen-Shot-2018-06-15-at-16.22.52-50x26.png	(from https://bison.studio/work/marina-di-valletta-2/)
13:25:44	970/970	---M--	200	added ('OK')	image/jpeg	etag:%226184ed33-517%22	https://bison.studio/wp-content/uploads/2021/11/mdv-50x39.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/mdv-50x39.jpg	(from https://bison.studio/work/marina-di-valletta-2/)
13:25:45	715/715	---M--	200	added ('OK')	image/jpeg	etag:%22619135cc-411%22	https://bison.studio/wp-content/uploads/2021/11/Stream_hero-50x20.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/Stream_hero-50x20.jpg	(from https://bison.studio/work/marina-di-valletta-2/)
13:25:45	4604/4604	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:45%20GMT	https://bison.studio/wp-json/wp/v2/categories/8	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/wp/v2/categories/8.json	(from https://bison.studio/blogs/marketing/)
